query_id,query_text,rank,item_id,semantic_score,relevance_grade
query_000076,affordable tools & equipment for everyday use,17,item_000497,0.395554,0
query_000076,affordable tools & equipment for everyday use,18,item_000102,0.391252,0
query_000076,affordable tools & equipment for everyday use,19,item_000299,0.391252,0
query_000076,affordable tools & equipment for everyday use,20,item_000310,0.391252,0
query_000077,best vitamins,1,item_000115,0.634151,0
query_000077,best vitamins,2,item_000386,0.632794,0
query_000077,best vitamins,3,item_000442,0.626875,0
query_000077,best vitamins,4,item_000475,0.626875,0
query_000077,best vitamins,5,item_000054,0.623804,0
query_000077,best vitamins,6,item_000074,0.617000,0
query_000077,best vitamins,7,item_000311,0.617000,0
query_000077,best vitamins,8,item_000350,0.617000,0
query_000077,best vitamins,9,item_000448,0.615620,0
query_000077,best vitamins,10,item_000142,0.614478,0
query_000077,best vitamins,11,item_000044,0.611595,0
query_000077,best vitamins,12,item_000375,0.611595,0
query_000077,best vitamins,13,item_000432,0.611595,0
query_000077,best vitamins,14,item_000034,0.610602,0
query_000077,best vitamins,15,item_000496,0.610602,0
query_000077,best vitamins,16,item_000245,0.603438,0
query_000077,best vitamins,17,item_000028,0.602322,0
query_000077,best vitamins,18,item_000163,0.600856,0
query_000077,best vitamins,19,item_000390,0.600856,0
query_000077,best vitamins,20,item_000032,0.599796,0
query_000078,best fitness equipment,1,item_000058,0.651558,1
query_000078,best fitness equipment,2,item_000294,0.651558,1
query_000078,best fitness equipment,3,item_000056,0.620738,1
query_000078,best fitness equipment,4,item_000146,0.612010,2
query_000078,best fitness equipment,5,item_000347,0.612010,2
query_000078,best fitness equipment,6,item_000415,0.612010,2
query_000078,best fitness equipment,7,item_000450,0.601577,1
query_000078,best fitness equipment,8,item_000297,0.563260,2
query_000078,best fitness equipment,9,item_000008,0.562790,1
query_000078,best fitness equipment,10,item_000035,0.562790,1
query_000078,best fitness equipment,11,item_000239,0.562790,1
query_000078,best fitness equipment,12,item_000325,0.554100,1
query_000078,best fitness equipment,13,item_000351,0.554100,1
query_000078,best fitness equipment,14,item_000357,0.552726,1
query_000078,best fitness equipment,15,item_000392,0.551468,0
query_000078,best fitness equipment,16,item_000050,0.549137,1
query_000078,best fitness equipment,17,item_000314,0.549137,1
query_000078,best fitness equipment,18,item_000482,0.549137,1
query_000078,best fitness equipment,19,item_000033,0.540024,1
query_000078,best fitness equipment,20,item_000336,0.539893,1
query_000079,FarmFresh Spices,1,item_000301,0.775750,2
query_000079,FarmFresh Spices,2,item_000478,0.772046,2
query_000079,FarmFresh Spices,3,item_000272,0.771325,2
query_000079,FarmFresh Spices,4,item_000066,0.766435,2
query_000079,FarmFresh Spices,5,item_000185,0.766435,2
query_000079,FarmFresh Spices,6,item_000479,0.766435,2
query_000079,FarmFresh Spices,7,item_000013,0.765872,2
query_000079,FarmFresh Spices,8,item_000264,0.765872,2
query_000079,FarmFresh Spices,9,item_000026,0.758724,2
query_000079,FarmFresh Spices,10,item_000092,0.756967,2
query_000079,FarmFresh Spices,11,item_000282,0.756967,2
query_000079,FarmFresh Spices,12,item_000280,0.752900,2
query_000079,FarmFresh Spices,13,item_000335,0.746192,2
query_000079,FarmFresh Spices,14,item_000237,0.746180,2
query_000079,FarmFresh Spices,15,item_000274,0.746180,2
query_000079,FarmFresh Spices,16,item_000306,0.746180,2
query_000079,FarmFresh Spices,17,item_000025,0.738481,2
query_000079,FarmFresh Spices,18,item_000463,0.738481,2
query_000079,FarmFresh Spices,19,item_000187,0.732829,2
query_000079,FarmFresh Spices,20,item_000089,0.732080,2
query_000080,SilkTouch Fragrance,1,item_000490,0.561453,0
query_000080,SilkTouch Fragrance,2,item_000326,0.545423,0
query_000080,SilkTouch Fragrance,3,item_000063,0.539283,0
query_000080,SilkTouch Fragrance,4,item_000080,0.538337,0
query_000080,SilkTouch Fragrance,5,item_000396,0.533336,0
query_000080,SilkTouch Fragrance,6,item_000467,0.533336,0
query_000080,SilkTouch Fragrance,7,item_000168,0.476989,0
query_000080,SilkTouch Fragrance,8,item_000382,0.474842,0
query_000080,SilkTouch Fragrance,9,item_000400,0.474842,0
query_000080,SilkTouch Fragrance,10,item_000364,0.460450,0
query_000080,SilkTouch Fragrance,11,item_000466,0.459469,0
query_000080,SilkTouch Fragrance,12,item_000053,0.456119,0
query_000080,SilkTouch Fragrance,13,item_000340,0.456119,0
query_000080,SilkTouch Fragrance,14,item_000025,0.427032,0
query_000080,SilkTouch Fragrance,15,item_000463,0.427032,0
query_000080,SilkTouch Fragrance,16,item_000082,0.420648,0
query_000080,SilkTouch Fragrance,17,item_000177,0.420648,0
query_000080,SilkTouch Fragrance,18,item_000361,0.420648,0
query_000080,SilkTouch Fragrance,19,item_000161,0.419512,0
query_000080,SilkTouch Fragrance,20,item_000498,0.419512,0
query_000081,best jackets,1,item_000386,0.536746,0
query_000081,best jackets,2,item_000115,0.534116,0
query_000081,best jackets,3,item_000442,0.533921,0
query_000081,best jackets,4,item_000475,0.533921,0
query_000081,best jackets,5,item_000074,0.528587,0
query_000081,best jackets,6,item_000311,0.528587,0
query_000081,best jackets,7,item_000350,0.528587,0
query_000081,best jackets,8,item_000448,0.526141,0
query_000081,best jackets,9,item_000054,0.525786,0
query_000081,best jackets,10,item_000142,0.520063,0
query_000081,best jackets,11,item_000034,0.518288,0
query_000081,best jackets,12,item_000496,0.518288,0
query_000081,best jackets,13,item_000044,0.514503,0
query_000081,best jackets,14,item_000375,0.514503,0
query_000081,best jackets,15,item_000432,0.514503,0
query_000081,best jackets,16,item_000245,0.514406,0
query_000081,best jackets,17,item_000028,0.513600,0
query_000081,best jackets,18,item_000494,0.513020,0
query_000081,best jackets,19,item_000032,0.510006,0
query_000081,best jackets,20,item_000091,0.510006,0
query_000082,BrainBoost action figures review,1,item_000115,0.886185,3
query_000082,BrainBoost action figures review,2,item_000054,0.884351,3
query_000082,BrainBoost action figures review,3,item_000302,0.874719,3
query_000082,BrainBoost action figures review,4,item_000108,0.869607,3
query_000082,BrainBoost action figures review,5,item_000446,0.869607,3
query_000082,BrainBoost action figures review,6,item_000365,0.869262,3
query_000082,BrainBoost action figures review,7,item_000386,0.868599,3
query_000082,BrainBoost action figures review,8,item_000074,0.864472,3
query_000082,BrainBoost action figures review,9,item_000311,0.864472,3
query_000082,BrainBoost action figures review,10,item_000350,0.864472,3
query_000082,BrainBoost action figures review,11,item_000421,0.862911,3
query_000082,BrainBoost action figures review,12,item_000374,0.859344,3
query_000082,BrainBoost action figures review,13,item_000029,0.857250,3
query_000082,BrainBoost action figures review,14,item_000318,0.857250,3
query_000082,BrainBoost action figures review,15,item_000249,0.852783,3
query_000082,BrainBoost action figures review,16,item_000442,0.851588,3
query_000082,BrainBoost action figures review,17,item_000475,0.851588,3
query_000082,BrainBoost action figures review,18,item_000142,0.850637,3
query_000082,BrainBoost action figures review,19,item_000034,0.850206,3
query_000082,BrainBoost action figures review,20,item_000496,0.850206,3
query_000083,EleganceWear jackets review,1,item_000169,0.888220,2
query_000083,EleganceWear jackets review,2,item_000312,0.888220,2
query_000083,EleganceWear jackets review,3,item_000149,0.885838,2
query_000083,EleganceWear jackets review,4,item_000384,0.881311,2
query_000083,EleganceWear jackets review,5,item_000161,0.880038,2
query_000083,EleganceWear jackets review,6,item_000498,0.880038,2
query_000083,EleganceWear jackets review,7,item_000413,0.877991,2
query_000083,EleganceWear jackets review,8,item_000082,0.871663,2
query_000083,EleganceWear jackets review,9,item_000177,0.871663,2
query_000083,EleganceWear jackets review,10,item_000361,0.871663,2
query_000083,EleganceWear jackets review,11,item_000490,0.871631,2
query_000083,EleganceWear jackets review,12,item_000250,0.870352,2
query_000083,EleganceWear jackets review,13,item_000330,0.870352,2
query_000083,EleganceWear jackets review,14,item_000291,0.867016,2
query_000083,EleganceWear jackets review,15,item_000292,0.865443,2
query_000083,EleganceWear jackets review,16,item_000206,0.855501,2
query_000083,EleganceWear jackets review,17,item_000364,0.854246,2
query_000083,EleganceWear jackets review,18,item_000281,0.853608,2
query_000083,EleganceWear jackets review,19,item_000396,0.842640,2
query_000083,EleganceWear jackets review,20,item_000467,0.842640,2
query_000084,StoryWeave Textbooks,1,item_000004,0.842934,1
query_000084,StoryWeave Textbooks,2,item_000014,0.836568,1
query_000084,StoryWeave Textbooks,3,item_000265,0.836568,1
query_000084,StoryWeave Textbooks,4,item_000022,0.825687,1
query_000084,StoryWeave Textbooks,5,item_000383,0.823487,1
query_000084,StoryWeave Textbooks,6,item_000174,0.820540,1
query_000084,StoryWeave Textbooks,7,item_000242,0.820540,1
query_000084,StoryWeave Textbooks,8,item_000127,0.817407,1
query_000084,StoryWeave Textbooks,9,item_000114,0.815488,1
query_000084,StoryWeave Textbooks,10,item_000166,0.808353,1
query_000084,StoryWeave Textbooks,11,item_000121,0.807711,1
query_000084,StoryWeave Textbooks,12,item_000328,0.802971,1
query_000084,StoryWeave Textbooks,13,item_000165,0.798770,1
query_000084,StoryWeave Textbooks,14,item_000481,0.794971,1
query_000084,StoryWeave Textbooks,15,item_000007,0.794758,1
query_000084,StoryWeave Textbooks,16,item_000276,0.794758,1
query_000084,StoryWeave Textbooks,17,item_000017,0.793808,1
query_000084,StoryWeave Textbooks,18,item_000118,0.793808,1
query_000084,StoryWeave Textbooks,19,item_000041,0.793317,1
query_000084,StoryWeave Textbooks,20,item_000246,0.789118,1
query_000085,best furniture,1,item_000115,0.833774,0
query_000085,best furniture,2,item_000074,0.824930,0
query_000085,best furniture,3,item_000311,0.824930,0
query_000085,best furniture,4,item_000350,0.824930,0
query_000085,best furniture,5,item_000442,0.819088,0
query_000085,best furniture,6,item_000475,0.819088,0
query_000085,best furniture,7,item_000494,0.811524,0
query_000085,best furniture,8,item_000386,0.803924,0
query_000085,best furniture,9,item_000245,0.800083,0
query_000085,best furniture,10,item_000370,0.796777,0
query_000085,best furniture,11,item_000456,0.796777,0
query_000085,best furniture,12,item_000044,0.786452,0
query_000085,best furniture,13,item_000375,0.786452,0
query_000085,best furniture,14,item_000432,0.786452,0
query_000085,best furniture,15,item_000145,0.765417,0
query_000085,best furniture,16,item_000465,0.765417,0
query_000085,best furniture,17,item_000392,0.758586,0
query_000085,best furniture,18,item_000021,0.756781,0
query_000085,best furniture,19,item_000222,0.756781,0
query_000085,best furniture,20,item_000300,0.756781,0
query_000086,affordable lighting for everyday use,1,item_000121,0.445987,0
query_000086,affordable lighting for everyday use,2,item_000183,0.439099,2
query_000086,affordable lighting for everyday use,3,item_000231,0.439099,2
query_000086,affordable lighting for everyday use,4,item_000417,0.439099,2
query_000086,affordable lighting for everyday use,5,item_000344,0.416833,0
query_000086,affordable lighting for everyday use,6,item_000117,0.410870,0
query_000086,affordable lighting for everyday use,7,item_000217,0.410870,0
query_000086,affordable lighting for everyday use,8,item_000228,0.410870,0
query_000086,affordable lighting for everyday use,9,item_000160,0.405414,0
query_000086,affordable lighting for everyday use,10,item_000497,0.405414,0
query_000086,affordable lighting for everyday use,11,item_000094,0.403462,0
query_000086,affordable lighting for everyday use,12,item_000194,0.403462,0
query_000086,affordable lighting for everyday use,13,item_000202,0.403462,0
query_000086,affordable lighting for everyday use,14,item_000418,0.403462,0
query_000086,affordable lighting for everyday use,15,item_000062,0.401862,0
query_000086,affordable lighting for everyday use,16,item_000214,0.401862,0
query_000086,affordable lighting for everyday use,17,item_000102,0.392397,0
query_000086,affordable lighting for everyday use,18,item_000299,0.392397,0
query_000086,affordable lighting for everyday use,19,item_000310,0.392397,0
query_000086,affordable lighting for everyday use,20,item_000015,0.390572,0
query_000087,best men's shirts,1,item_000250,0.883635,1
query_000087,best men's shirts,2,item_000330,0.883635,1
query_000087,best men's shirts,3,item_000149,0.873733,1
query_000087,best men's shirts,4,item_000292,0.865447,1
query_000087,best men's shirts,5,item_000206,0.865204,1
query_000087,best men's shirts,6,item_000281,0.863737,1
query_000087,best men's shirts,7,item_000016,0.858778,1
query_000087,best men's shirts,8,item_000490,0.848070,1
query_000087,best men's shirts,9,item_000396,0.844375,1
query_000087,best men's shirts,10,item_000467,0.844375,1
query_000087,best men's shirts,11,item_000369,0.839507,1
query_000087,best men's shirts,12,item_000198,0.836472,1
query_000087,best men's shirts,13,item_000063,0.833945,1
query_000087,best men's shirts,14,item_000263,0.833470,1
query_000087,best men's shirts,15,item_000378,0.833470,1
